100;100;100;100;0.035651858
2.31618405909434;100;102.627219390028;100;129.582197306
2.83617238659546;55.4184676780467;121.961500706651;101.199026318366;70.2625550988593
1.2848835406966;26.7758997869536;64.280407802474;-32.9958760249478;-94.4515554909442
-0.473165492849605;-0.678310335538335;-1.08423760103152;0.978131044902767;-5.19156983289948
-0.492840428044116;-0.905904873836622;-1.62949672289151;1.31011982756745;0.0944169250303082
-0.436947332863089;-0.380138761320224;-0.332845544592708;0.680004398269991;0.585299854530906
-0.452282309199752;-0.377225685251609;-0.233995974555814;0.523221324185296;-0.204958904723015
-0.43909338870231;-0.430557304764525;-0.340316281504869;0.588334615880685;-0.0476481270774306
-0.453266964204852;-0.217754201405263;0.0211008194878747;0.376878380058516;-0.211316291661155
-0.449049778028691;-0.230653634911796;-0.00342298905807309;0.40901608611102;0.0832407951648503
-0.44904270609046;-0.229789524894893;-0.0016885892835504;0.408294187612167;0.00158325473388674
-0.480476106008621;-0.184406681228189;0.0990106968428436;0.326906640313076;-0.183022155230759
-0.481220722180429;-0.183466475898256;0.139507510816006;0.299547645934476;-0.126541112436753
-0.472232718356214;-0.181455705653806;0.146216391666773;0.316138440031527;-0.106835582233938
-0.487074976153831;-0.235335934591907;0.0579084339670696;0.348386138395406;0.17506663373669
-0.485834560183039;-0.231769212678452;0.0743878443032698;0.338749305918294;0.0352541892656968
-0.481730319521253;-0.235764900241206;0.07203355668858;0.325105525221268;-0.0731897472421857
-0.457788045497555;-0.291875055436897;-0.058688504889932;0.382104028951467;-0.296466101249917
-0.466021968819191;-0.225601230611674;0.0634230323559295;0.309043152219774;-0.105221393036768
-0.459374383975325;-0.261291797898078;0.00158042039100656;0.330374027210095;-0.13254859350622
-0.456982839040341;-0.274154304654909;-0.022255094421252;0.343414699621086;0.0438416138639435
-0.456827617556028;-0.271575628956669;-0.0178190314760747;0.341292653804683;0.0110813555987503
-0.457466905687606;-0.265428820749955;-0.000754677398097464;0.334674383644206;-0.0825470330949242
-0.451886452618374;-0.276340389681192;-0.0254761991405266;0.340052016105105;0.140590625124574
-0.449935760700709;-0.221108034662129;0.0751985994696882;0.273942415812129;0.243893867033974
-0.444246281556387;-0.241589749569894;0.0344049750838208;0.301875027438067;-0.113784377133864
-0.444388561161157;-0.244411120121209;0.0293540329698401;0.304249193388125;0.0118302382004433
